Info 0    [18:44:21.185] Starting TS Server
Info 877  [19:37:11.872] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 878  [19:37:11.875] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 196 structureChanged: false Elapsed: 2.5796000007539988ms
Info 879  [19:37:11.875] Different program with same set of files:: structureIsReused:: 2
Info 880  [19:37:12.086] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 881  [19:37:12.089] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 197 structureChanged: false Elapsed: 2.685700001195073ms
Info 882  [19:37:12.089] Different program with same set of files:: structureIsReused:: 2
Info 883  [19:38:25.012] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 884  [19:38:25.016] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 198 structureChanged: false Elapsed: 3.8333000000566244ms
Info 885  [19:38:25.016] Different program with same set of files:: structureIsReused:: 2
Info 886  [19:38:25.311] getCompletionData: Get current token: 0.005900001153349876
Info 887  [19:38:25.311] getCompletionData: Is inside comment: 0.028199998661875725
Info 888  [19:38:25.311] getCompletionData: Get previous token 1: 0.02280000038444996
Info 889  [19:38:25.311] getCompletionData: Get previous token 2: 0.034199999645352364
Info 890  [19:38:25.311] getCompletionsAtPosition: isCompletionListBlocker: 0.008700000122189522
Info 891  [19:38:25.316] getSymbolsFromOtherSourceFileExports: Using cached list
Info 892  [19:38:25.316] getCompletionData: Semantic work: 4.906600000336766
Info 893  [19:38:25.320] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.794099999591708
Info 894  [19:38:25.566] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 895  [19:38:25.570] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 199 structureChanged: false Elapsed: 3.571899998933077ms
Info 896  [19:38:25.570] Different program with same set of files:: structureIsReused:: 2
Info 897  [19:38:27.078] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 898  [19:38:27.084] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 200 structureChanged: false Elapsed: 5.981200000271201ms
Info 899  [19:38:27.084] Different program with same set of files:: structureIsReused:: 2
Info 900  [19:38:27.886] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 901  [19:38:27.889] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 201 structureChanged: false Elapsed: 2.3336999993771315ms
Info 902  [19:38:27.889] Different program with same set of files:: structureIsReused:: 2
Info 903  [19:38:28.186] getCompletionData: Get current token: 0.008099999278783798
Info 904  [19:38:28.186] getCompletionData: Is inside comment: 0.0032999999821186066
Info 905  [19:38:28.186] getCompletionData: Get previous token 1: 0.03829999826848507
Info 906  [19:38:28.186] getCompletionData: Get previous token 2: 0.02590000070631504
Info 907  [19:38:28.186] getCompletionsAtPosition: isCompletionListBlocker: 0.0021000001579523087
Info 908  [19:38:28.186] Returning an empty list because completion was requested in an invalid position.
Info 909  [19:38:40.589] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 910  [19:38:40.594] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 202 structureChanged: false Elapsed: 4.138300001621246ms
Info 911  [19:38:40.594] Different program with same set of files:: structureIsReused:: 2
Info 912  [19:38:41.677] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 913  [19:38:41.680] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 203 structureChanged: false Elapsed: 2.6551000010222197ms
Info 914  [19:38:41.680] Different program with same set of files:: structureIsReused:: 2
Info 915  [19:38:43.569] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 916  [19:38:43.572] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 204 structureChanged: false Elapsed: 3.2121999990195036ms
Info 917  [19:38:43.572] Different program with same set of files:: structureIsReused:: 2
Info 918  [19:38:49.418] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 919  [19:38:49.422] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 205 structureChanged: false Elapsed: 3.9484999999403954ms
Info 920  [19:38:49.422] Different program with same set of files:: structureIsReused:: 2
Info 921  [19:39:15.845] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 922  [19:39:15.849] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 206 structureChanged: false Elapsed: 3.344200000166893ms
Info 923  [19:39:15.860] Different program with same set of files:: structureIsReused:: 2
Info 924  [19:39:16.327] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 925  [19:39:16.329] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 207 structureChanged: false Elapsed: 2.808500001206994ms
Info 926  [19:39:16.329] Different program with same set of files:: structureIsReused:: 2
Info 927  [19:39:16.881] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 928  [19:39:16.884] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 208 structureChanged: false Elapsed: 3.067800000309944ms
Info 929  [19:39:16.885] Different program with same set of files:: structureIsReused:: 2
Info 930  [19:39:17.181] getCompletionData: Get current token: 0.006100000813603401
Info 931  [19:39:17.181] getCompletionData: Is inside comment: 0.028699999675154686
Info 932  [19:39:17.181] getCompletionData: Get previous token 1: 0.02280000038444996
Info 933  [19:39:17.181] getCompletionData: Get previous token 2: 0.03659999929368496
Info 934  [19:39:17.181] getCompletionsAtPosition: isCompletionListBlocker: 0.009700000286102295
Info 935  [19:39:17.184] getSymbolsFromOtherSourceFileExports: Using cached list
Info 936  [19:39:17.184] getCompletionData: Semantic work: 3.2298000007867813
Info 937  [19:39:17.189] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.600300000980496
Info 938  [19:39:19.249] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 939  [19:39:19.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 209 structureChanged: false Elapsed: 3.666899999603629ms
Info 940  [19:39:19.253] Different program with same set of files:: structureIsReused:: 2
Info 941  [19:39:19.253] getCompletionData: Get current token: 0.016599999740719795
Info 942  [19:39:19.253] getCompletionData: Is inside comment: 0.04189999960362911
Info 943  [19:39:19.253] getCompletionData: Get previous token 1: 0.02199999988079071
Info 944  [19:39:19.253] getCompletionData: Get previous token 2: 0.03500000014901161
Info 945  [19:39:19.253] getCompletionsAtPosition: isCompletionListBlocker: 0.012000000104308128
Info 946  [19:39:19.256] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 947  [19:39:19.257] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 948  [19:39:19.257] getSymbolsFromOtherSourceFileExports: 1.0694000013172626
Info 949  [19:39:19.257] getCompletionData: Semantic work: 3.8069000001996756
Info 950  [19:39:41.731] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 951  [19:39:41.735] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 210 structureChanged: false Elapsed: 3.2764999996870756ms
Info 952  [19:39:41.735] Different program with same set of files:: structureIsReused:: 2
Info 953  [19:39:44.700] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 954  [19:39:44.703] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 211 structureChanged: false Elapsed: 2.9421999994665384ms
Info 955  [19:39:44.703] Different program with same set of files:: structureIsReused:: 2
Info 956  [19:39:45.613] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 957  [19:39:45.616] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 212 structureChanged: false Elapsed: 2.830399999395013ms
Info 958  [19:39:45.627] Different program with same set of files:: structureIsReused:: 2
Info 959  [19:39:50.888] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 960  [19:39:50.891] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 213 structureChanged: false Elapsed: 2.7373000010848045ms
Info 961  [19:39:50.891] Different program with same set of files:: structureIsReused:: 2
Info 962  [19:39:51.285] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 963  [19:39:51.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 214 structureChanged: false Elapsed: 2.8872999995946884ms
Info 964  [19:39:51.288] Different program with same set of files:: structureIsReused:: 2
Info 965  [19:39:54.523] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 966  [19:39:54.526] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 215 structureChanged: false Elapsed: 2.5648999996483326ms
Info 967  [19:39:54.526] Different program with same set of files:: structureIsReused:: 2
Info 968  [19:39:55.823] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 969  [19:39:55.829] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 216 structureChanged: false Elapsed: 5.013399999588728ms
Info 970  [19:39:55.829] Different program with same set of files:: structureIsReused:: 2
Info 971  [19:39:56.955] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 972  [19:39:56.957] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 217 structureChanged: false Elapsed: 2.245100000873208ms
Info 973  [19:39:56.957] Different program with same set of files:: structureIsReused:: 2
Info 974  [19:39:57.255] getCompletionData: Get current token: 0.009299999102950096
Info 975  [19:39:57.255] getCompletionData: Is inside comment: 0.0034999996423721313
Info 976  [19:39:57.255] getCompletionData: Get previous token 1: 0.039799999445676804
Info 977  [19:39:57.255] getCompletionData: Get previous token 2: 0.02800000086426735
Info 978  [19:39:57.255] getCompletionsAtPosition: isCompletionListBlocker: 0.003399999812245369
Info 979  [19:39:57.258] getSymbolsFromOtherSourceFileExports: Using cached list
Info 980  [19:39:57.259] getCompletionData: Semantic work: 3.2184999994933605
Info 981  [19:39:57.264] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.7212000004947186
Info 982  [19:39:57.990] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 983  [19:39:57.995] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 218 structureChanged: false Elapsed: 4.763100000098348ms
Info 984  [19:39:57.995] Different program with same set of files:: structureIsReused:: 2
Info 985  [19:39:58.659] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 986  [19:39:58.664] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 219 structureChanged: false Elapsed: 3.976400000974536ms
Info 987  [19:39:58.664] Different program with same set of files:: structureIsReused:: 2
Info 988  [19:39:58.664] getCompletionData: Get current token: 0.023499999195337296
Info 989  [19:39:58.664] getCompletionData: Is inside comment: 0.005799999460577965
Info 990  [19:39:58.664] getCompletionData: Get previous token 1: 0.036000000312924385
Info 991  [19:39:58.664] getCompletionData: Get previous token 2: 0.025700001046061516
Info 992  [19:39:58.664] getCompletionsAtPosition: isCompletionListBlocker: 0.002699999138712883
Info 993  [19:39:58.667] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 994  [19:39:58.667] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 995  [19:39:58.667] getSymbolsFromOtherSourceFileExports: 0.36940000019967556
Info 996  [19:39:58.668] getCompletionData: Semantic work: 4.341399999335408
Info 997  [19:41:45.480] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 998  [19:41:45.483] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 220 structureChanged: false Elapsed: 2.6774000003933907ms
Info 999  [19:41:45.483] Different program with same set of files:: structureIsReused:: 2
Info 1000 [19:41:45.993] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1001 [19:41:45.995] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 221 structureChanged: false Elapsed: 2.1567999999970198ms
Info 1002 [19:41:45.995] Different program with same set of files:: structureIsReused:: 2
Info 1003 [19:41:47.579] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1004 [19:41:47.584] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 222 structureChanged: false Elapsed: 4.642300000414252ms
Info 1005 [19:41:47.584] Different program with same set of files:: structureIsReused:: 2
Info 1006 [19:41:52.772] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1007 [19:41:52.776] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 223 structureChanged: false Elapsed: 4.31110000051558ms
Info 1008 [19:41:52.776] Different program with same set of files:: structureIsReused:: 2
Info 1009 [19:41:53.000] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1010 [19:41:53.002] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 224 structureChanged: false Elapsed: 2.286499999463558ms
Info 1011 [19:41:53.002] Different program with same set of files:: structureIsReused:: 2
Info 1012 [19:41:53.299] getCompletionData: Get current token: 0.007600000128149986
Info 1013 [19:41:53.299] getCompletionData: Is inside comment: 0.0032999999821186066
Info 1014 [19:41:53.299] getCompletionData: Get previous token 1: 0.040200000628829
Info 1015 [19:41:53.299] getCompletionData: Get previous token 2: 0.030300000682473183
Info 1016 [19:41:53.299] getCompletionsAtPosition: isCompletionListBlocker: 0.05940000154078007
Info 1017 [19:41:53.302] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1018 [19:41:53.302] getCompletionData: Semantic work: 3.4773999992758036
Info 1019 [19:41:53.307] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.689099999144673
Info 1020 [19:41:53.683] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1021 [19:41:53.686] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 225 structureChanged: false Elapsed: 2.9966000001877546ms
Info 1022 [19:41:53.686] Different program with same set of files:: structureIsReused:: 2
Info 1023 [19:41:53.917] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1024 [19:41:53.922] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 226 structureChanged: false Elapsed: 4.824400000274181ms
Info 1025 [19:41:53.922] Different program with same set of files:: structureIsReused:: 2
Info 1026 [19:41:54.148] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1027 [19:41:54.151] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 227 structureChanged: false Elapsed: 2.214199999347329ms
Info 1028 [19:41:54.151] Different program with same set of files:: structureIsReused:: 2
Info 1029 [19:41:54.557] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1030 [19:41:54.559] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 228 structureChanged: false Elapsed: 1.914300000295043ms
Info 1031 [19:41:54.559] Different program with same set of files:: structureIsReused:: 2
Info 1032 [19:41:54.789] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1033 [19:41:54.791] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 229 structureChanged: false Elapsed: 2.3831999991089106ms
Info 1034 [19:41:54.791] Different program with same set of files:: structureIsReused:: 2
Info 1035 [19:41:55.484] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1036 [19:41:55.487] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 230 structureChanged: false Elapsed: 2.427699999883771ms
Info 1037 [19:41:55.487] Different program with same set of files:: structureIsReused:: 2
Info 1038 [19:41:56.431] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1039 [19:41:56.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 231 structureChanged: false Elapsed: 2.4262000005692244ms
Info 1040 [19:41:56.434] Different program with same set of files:: structureIsReused:: 2
Info 1041 [19:41:56.845] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1042 [19:41:56.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 232 structureChanged: false Elapsed: 1.5308000016957521ms
Info 1043 [19:41:56.846] Different program with same set of files:: structureIsReused:: 2
Info 1044 [19:41:58.835] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1045 [19:41:58.837] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 233 structureChanged: false Elapsed: 2.1667999997735023ms
Info 1046 [19:41:58.837] Different program with same set of files:: structureIsReused:: 2
Info 1047 [19:41:59.134] getCompletionData: Get current token: 0.007899999618530273
Info 1048 [19:41:59.134] getCompletionData: Is inside comment: 0.003100000321865082
Info 1049 [19:41:59.134] getCompletionData: Get previous token 1: 0.044999999925494194
Info 1050 [19:41:59.134] getCompletionsAtPosition: isCompletionListBlocker: 0.0028999987989664078
Info 1051 [19:41:59.136] getCompletionData: Semantic work: 1.112900000065565
Info 1052 [19:41:59.136] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0012999996542930603
Info 1053 [19:42:00.001] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1054 [19:42:00.003] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 234 structureChanged: false Elapsed: 1.9978999998420477ms
Info 1055 [19:42:00.003] Different program with same set of files:: structureIsReused:: 2
Info 1056 [19:42:49.808] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1057 [19:42:49.811] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 235 structureChanged: false Elapsed: 3.0598999988287687ms
Info 1058 [19:42:49.811] Different program with same set of files:: structureIsReused:: 2
Info 1059 [19:42:51.104] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1060 [19:42:51.108] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 236 structureChanged: false Elapsed: 4.091199999675155ms
Info 1061 [19:42:51.108] Different program with same set of files:: structureIsReused:: 2
Info 1062 [19:42:51.796] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1063 [19:42:51.799] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 237 structureChanged: false Elapsed: 2.9900000002235174ms
Info 1064 [19:42:51.799] Different program with same set of files:: structureIsReused:: 2
Info 1065 [19:42:52.408] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1066 [19:42:52.413] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 238 structureChanged: false Elapsed: 5.056699998676777ms
Info 1067 [19:42:52.413] Different program with same set of files:: structureIsReused:: 2
Info 1068 [19:42:52.715] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1069 [19:42:52.717] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 239 structureChanged: false Elapsed: 2.588299999013543ms
Info 1070 [19:42:52.717] Different program with same set of files:: structureIsReused:: 2
Info 1071 [19:42:53.014] getCompletionData: Get current token: 0.008400000631809235
Info 1072 [19:42:53.014] getCompletionData: Is inside comment: 0.00390000082552433
Info 1073 [19:42:53.014] getCompletionData: Get previous token 1: 0.061000000685453415
Info 1074 [19:42:53.014] getCompletionData: Get previous token 2: 0.04079999960958958
Info 1075 [19:42:53.014] getCompletionsAtPosition: isCompletionListBlocker: 0.010300001129508018
Info 1076 [19:42:53.017] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1077 [19:42:53.017] getCompletionData: Semantic work: 2.660199999809265
Info 1078 [19:42:53.025] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.1565000005066395
Info 1079 [19:42:53.349] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1080 [19:42:53.352] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 240 structureChanged: false Elapsed: 3.1738000009208918ms
Info 1081 [19:42:53.352] Different program with same set of files:: structureIsReused:: 2
Info 1082 [19:42:53.581] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1083 [19:42:53.585] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 241 structureChanged: false Elapsed: 3.3333000000566244ms
Info 1084 [19:42:53.585] Different program with same set of files:: structureIsReused:: 2
Info 1085 [19:42:53.585] getCompletionData: Get current token: 0.02669999934732914
Info 1086 [19:42:53.585] getCompletionData: Is inside comment: 0.006500000134110451
Info 1087 [19:42:53.586] getCompletionData: Get previous token 1: 0.826799999922514
Info 1088 [19:42:53.586] getCompletionData: Get previous token 2: 0.03739999979734421
Info 1089 [19:42:53.586] getCompletionsAtPosition: isCompletionListBlocker: 0.009700000286102295
Info 1090 [19:42:53.589] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 1091 [19:42:53.589] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 1092 [19:42:53.589] getSymbolsFromOtherSourceFileExports: 0.2992000002413988
Info 1093 [19:42:53.590] getCompletionData: Semantic work: 3.4802000001072884
Info 1094 [19:42:55.057] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1095 [19:42:55.061] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 242 structureChanged: false Elapsed: 4.0931000001728535ms
Info 1096 [19:42:55.071] Different program with same set of files:: structureIsReused:: 2
Info 1097 [19:42:55.346] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1098 [19:42:55.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 243 structureChanged: false Elapsed: 1.8899999987334013ms
Info 1099 [19:42:55.348] Different program with same set of files:: structureIsReused:: 2
Info 1100 [19:42:55.554] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1101 [19:42:55.557] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 244 structureChanged: false Elapsed: 2.766499999910593ms
Info 1102 [19:42:55.557] Different program with same set of files:: structureIsReused:: 2
Info 1103 [19:56:01.855] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1104 [19:56:01.859] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 245 structureChanged: false Elapsed: 4.001000000163913ms
Info 1105 [19:56:01.859] Different program with same set of files:: structureIsReused:: 2
Info 1106 [19:56:02.155] getCompletionData: Get current token: 0.010500000789761543
Info 1107 [19:56:02.155] getCompletionData: Is inside comment: 0.038999998942017555
Info 1108 [19:56:02.155] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
